timestamp,vehicle_id,site_lat,site_lon,ambient_temp_c,relative_humidity,solar_radiation_wm2,wind_speed_ms,reefer_internal_temp,door_open_minutes,wbgt,cooling_load_mw,delivery_delay_min,worker_incident_flag,q10_recovery_temp,thermal_lag_hours
2026-06-23 03:00:00,V101,33.453032913749645,-111.9402539504333,29.51,39.8,291.5,3.12,4.2,3,27.24,1.98,-1.9,0,10.76,0.0
2026-06-23 04:00:00,V101,33.51702142968369,-112.0572096806965,31.9,28.9,726.0,4.56,3.49,3,27.88,-2.82,1.59,0,10.85,81.43
2026-06-23 05:00:00,V102,33.33124120737608,-112.16670674262446,30.18,23.4,285.1,1.26,3.98,9,25.2,-5.21,0.06,0,19.53,7.71
2026-06-23 06:00:00,V101,33.36763162663911,-112.00967275641403,31.02,34.6,947.7,2.92,2.99,10,28.42,1.78,0.87,0,20.71,43.71
2026-06-23 07:00:00,V103,33.510883032293606,-111.96876581452084,35.18,39.7,337.6,3.16,3.04,8,32.89,0.86,1.22,0,20.74,222.0
2026-06-23 08:00:00,V102,33.31584118814055,-112.19913562450031,36.71,16.9,645.6,1.67,2.77,6,29.4,2.89,1.61,0,18.08,287.57
2026-06-23 09:00:00,V103,33.44597929867312,-111.94231299437382,39.91,38.3,508.5,1.14,5.26,5,38.02,5.85,-2.56,0,18.89,424.71
2026-06-23 10:00:00,V101,33.47981068969888,-112.1441930999983,43.9,39.6,294.8,5.1,4.26,7,42.9,-3.11,1.43,1,24.22,595.71
2026-06-23 11:00:00,V101,33.48064369321575,-112.034379190604,42.73,28.8,220.9,3.26,5.38,7,37.83,-2.07,1.09,1,24.18,545.57
2026-06-23 12:00:00,V101,33.30687984338041,-112.07526074979376,45.25,44.5,667.0,0.58,5.54,8,47.14,14.99,6.94,1,27.41,653.57
2026-06-23 13:00:00,V102,33.396632401268754,-111.98410385501684,41.9,38.6,805.1,4.92,3.31,9,40.58,5.87,3.12,1,26.21,510.0
2026-06-23 14:00:00,V103,33.490947195314746,-112.08865151556428,43.19,38.2,831.5,5.89,5.32,11,42.01,-1.65,4.68,1,30.58,565.29
2026-06-23 15:00:00,V102,33.34469992084477,-111.9390710469955,42.65,37.4,562.0,3.83,3.98,6,40.91,5.92,-0.94,1,21.43,542.14
2026-06-23 16:00:00,V102,33.508624694498415,-111.98085109171237,34.29,19.5,783.1,3.27,3.76,8,28.13,-7.11,0.21,0,20.57,183.86
2026-06-23 17:00:00,V101,33.5237775626441,-112.00568604868111,33.91,21.5,704.6,5.33,5.88,9,28.06,4.56,-4.37,0,22.51,167.57
2026-06-23 18:00:00,V102,33.594590757133844,-111.96112782133116,32.87,28.9,743.2,5.74,4.83,7,28.68,2.63,-1.54,0,18.95,123.0
2026-06-23 19:00:00,V102,33.36295259845692,-111.9737930895215,31.7,22.9,569.4,4.65,3.47,6,26.44,-3.92,-0.02,0,16.21,72.86
2026-06-23 20:00:00,V101,33.54753920029984,-112.18921839752352,32.56,27.5,675.1,2.95,4.73,8,28.21,4.97,-0.36,0,20.06,109.71
2026-06-23 21:00:00,V102,33.456088973075595,-112.08157969384656,31.09,41.7,804.1,3.76,2.1,9,29.56,5.46,1.68,0,19.3,46.71
2026-06-23 22:00:00,V101,33.412038778843254,-111.92075781080506,32.13,39.7,498.4,4.36,4.37,8,29.88,2.72,0.67,0,19.66,91.29
2026-06-23 23:00:00,V101,33.336713027197554,-112.16228271930234,31.77,33.9,804.5,1.57,1.75,13,28.91,7.51,0.42,0,23.59,75.86
2026-06-24 00:00:00,V101,33.52065168194626,-111.9788710348704,33.75,40.7,644.0,2.96,2.52,9,31.93,-2.09,1.65,0,21.05,160.71
2026-06-24 01:00:00,V101,33.3707572797431,-111.9076224565994,32.38,38.5,324.4,5.06,4.88,9,29.69,2.06,4.35,0,21.2,102.0
2026-06-24 02:00:00,V102,33.41142660056191,-112.18434041128651,32.51,27.9,218.5,4.1,-0.01,11,27.73,-6.99,0.52,0,21.69,107.57
2026-06-24 03:00:00,V101,33.318762668069205,-111.99534183581204,31.38,21.0,472.1,2.76,6.7,7,25.84,5.28,-0.53,0,19.12,59.14
2026-06-24 04:00:00,V101,33.54041007474586,-112.05955375760968,31.27,30.4,610.0,4.15,5.25,7,27.5,-1.02,-2.53,0,18.35,54.43
2026-06-24 05:00:00,V102,33.529976557191496,-112.0262474233876,31.35,37.1,829.9,1.15,1.24,6,29.15,-4.16,-1.26,0,14.83,57.86
2026-06-24 06:00:00,V102,33.520084749012696,-112.1743975990547,32.59,28.1,295.6,2.71,7.6,6,27.99,-5.09,-5.72,0,18.88,111.0
2026-06-24 07:00:00,V103,33.38983305314756,-112.18709791443992,34.47,35.0,800.2,4.86,8.01,12,31.52,-7.06,1.8,0,26.5,191.57
2026-06-24 08:00:00,V102,33.352044022279784,-111.99994000183472,38.43,17.8,847.3,1.71,3.73,8,31.22,0.11,5.32,0,22.84,361.29
2026-06-24 09:00:00,V102,33.491265979341065,-111.95300717105378,43.6,37.4,313.0,1.52,2.61,8,41.94,-2.17,-0.39,1,25.18,582.86
2026-06-24 10:00:00,V103,33.448849915233964,-111.96539539952012,43.7,39.4,838.7,5.73,6.53,3,43.08,6.44,-1.8,1,16.16,587.14
2026-06-24 11:00:00,V102,33.35347574007139,-112.03685828164014,43.1,36.2,943.6,1.65,3.48,11,41.54,-4.15,-4.36,1,29.91,561.43
2026-06-24 12:00:00,V102,33.50577338131496,-112.17003995365916,45.8,44.0,745.1,1.94,4.24,9,47.74,27.22,11.56,1,28.9,677.14
2026-06-24 13:00:00,V102,33.59733792954639,-111.9935866668492,42.98,39.8,788.6,5.83,5.83,12,42.25,-11.91,1.1,1,31.79,556.29
2026-06-24 14:00:00,V102,33.52416587632261,-112.12743333493376,39.34,42.1,945.8,4.54,3.77,8,38.7,-5.89,-2.75,0,23.36,400.29
2026-06-24 15:00:00,V103,33.521995916005686,-111.9266793891698,38.97,43.0,654.1,4.35,3.64,5,38.22,-3.81,-0.5,0,17.54,384.43
2026-06-24 16:00:00,V102,33.58509382587918,-111.94852039213627,35.19,39.0,430.9,5.19,2.09,6,32.74,-5.81,2.18,0,17.02,222.43
2026-06-24 17:00:00,V102,33.36088091027247,-111.9871851098738,34.58,35.2,828.1,1.14,3.05,5,31.89,-2.98,-0.3,0,15.46,196.29
2026-06-24 18:00:00,V103,33.469664989476435,-111.91534621325069,32.03,15.2,660.9,4.38,3.61,7,25.38,1.37,-4.97,0,17.92,87.0
2026-06-24 19:00:00,V101,33.59389401451017,-112.19057345354662,34.51,29.0,635.9,3.27,2.14,10,30.19,1.53,2.6,0,22.6,193.29
2026-06-24 20:00:00,V103,33.34958823329105,-111.97913987248178,32.49,32.1,390.2,5.06,2.28,6,28.64,-1.81,-0.53,0,15.91,106.71
2026-06-24 21:00:00,V101,33.51007558783336,-112.10092716619909,31.67,24.1,767.3,3.29,4.05,6,26.9,-2.37,-5.16,0,16.51,71.57
2026-06-24 22:00:00,V103,33.47574304379157,-111.92818023429408,33.24,24.5,261.3,3.91,1.23,8,27.74,0.36,0.5,0,18.86,138.86
2026-06-24 23:00:00,V103,33.47594372765661,-112.11999744100142,28.68,43.8,893.2,3.13,2.68,7,27.68,12.31,-3.55,0,15.77,0.0
2026-06-25 00:00:00,V102,33.509301188256025,-111.98254305020548,32.35,41.8,444.4,3.13,6.92,9,30.51,6.49,-2.1,0,22.01,100.71
2026-06-25 01:00:00,V101,33.578885076862704,-111.93670589410478,33.16,40.5,295.8,4.72,3.48,3,30.85,5.04,0.23,0,11.17,135.43
2026-06-25 02:00:00,V102,33.5347745819554,-112.1875029544852,29.78,27.2,531.8,3.96,3.29,7,25.62,2.5,-1.18,0,16.63,0.0
2026-06-25 03:00:00,V101,33.31684083102486,-112.0807057261224,33.72,15.4,231.9,3.98,3.48,11,26.25,-3.42,-2.46,0,23.65,159.43
2026-06-25 04:00:00,V103,33.55581840596271,-111.97130729039344,32.51,17.4,713.5,2.98,3.5,13,26.27,9.46,4.4,0,24.6,107.57
2026-06-25 05:00:00,V103,33.36766239897772,-112.06352433314773,31.38,24.4,877.0,3.42,4.86,6,26.83,-2.35,2.96,0,16.83,59.14
2026-06-25 06:00:00,V101,33.41307424942091,-112.11982421106192,32.95,15.5,827.9,4.6,4.76,4,26.27,0.93,0.28,0,14.05,126.43
2026-06-25 07:00:00,V102,33.438519844083714,-112.13405839535304,38.51,15.5,295.5,5.04,3.41,9,29.95,0.62,-4.97,0,24.24,364.71
2026-06-25 08:00:00,V102,33.44427180022592,-112.1605445199251,38.27,42.5,294.7,4.33,3.68,5,36.9,-3.85,7.51,0,17.29,354.43
2026-06-25 09:00:00,V102,33.43055411977661,-111.94286113204312,40.86,36.2,810.1,5.58,5.97,7,38.58,1.57,2.71,0,23.53,465.43
2026-06-25 10:00:00,V102,33.58120598826476,-112.02739337902452,41.7,24.3,893.2,5.01,1.73,7,35.9,-3.04,-0.09,1,21.85,501.43
2026-06-25 11:00:00,V103,33.511805702299206,-112.17708451650256,42.32,19.0,545.5,3.59,3.91,11,34.5,-3.3,3.81,1,29.53,528.0
2026-06-25 12:00:00,V103,33.48935119378701,-112.0852259029288,45.25,30.3,574.2,4.19,4.2,8,41.47,9.02,5.94,1,26.81,653.57
2026-06-25 13:00:00,V103,33.31495260833488,-112.08967990475848,42.31,15.2,438.7,5.59,2.83,6,33.05,-5.32,5.02,1,20.64,527.57
2026-06-25 14:00:00,V103,33.57117399907811,-112.14547824278716,42.5,43.2,870.7,3.91,3.83,7,42.94,-0.71,-2.94,1,23.3,535.71
2026-06-25 15:00:00,V103,33.57281705760252,-112.06934771235836,39.77,27.4,683.7,5.04,2.63,5,34.73,-11.76,-6.88,0,17.24,418.71
2026-06-25 16:00:00,V102,33.53406391902903,-112.10037019038208,38.72,27.1,416.2,4.29,4.96,5,33.4,-6.21,-2.48,0,18.24,373.71
2026-06-25 17:00:00,V102,33.30210876114408,-112.09745888835236,35.61,26.7,424.1,3.54,1.99,7,30.46,0.19,-1.93,0,18.91,240.43
2026-06-25 18:00:00,V102,33.31718407532328,-111.97829203266362,33.56,17.1,868.4,1.83,5.59,6,27.22,2.56,1.17,0,18.21,152.57
2026-06-25 19:00:00,V102,33.36756711068055,-112.13302098434843,31.23,34.1,210.2,2.84,3.89,10,27.79,-0.15,4.22,0,21.17,52.71
2026-06-25 20:00:00,V103,33.33940482244347,-112.0074420123434,31.6,37.0,442.0,5.82,3.33,8,28.74,5.86,-4.46,0,18.9,68.57
2026-06-25 21:00:00,V103,33.419650808911115,-112.02880511283573,30.53,35.3,615.8,4.12,2.49,10,27.71,-4.98,3.83,0,20.21,22.71
2026-06-25 22:00:00,V103,33.57678691742634,-112.02957224629864,31.33,19.2,311.2,3.6,5.55,5,25.28,8.17,-1.84,0,15.69,57.0
2026-06-25 23:00:00,V101,33.4416181302591,-112.00109779615748,32.57,32.4,269.1,5.63,3.02,7,28.62,4.84,4.11,0,17.9,110.14
2026-06-26 00:00:00,V102,33.304020787929645,-112.03548538914131,33.14,32.1,811.5,3.73,2.25,9,29.73,7.17,-5.8,0,20.58,134.57
2026-06-26 01:00:00,V102,33.384823706873625,-111.93622346554608,30.62,41.1,870.8,3.39,5.58,5,29.08,2.93,3.71,0,15.43,26.57
2026-06-26 02:00:00,V103,33.313378472511886,-111.99732597241491,33.3,26.4,817.7,4.68,2.64,9,28.69,-4.57,-0.4,0,20.83,141.43
2026-06-26 03:00:00,V102,33.31088628678405,-112.0359110245886,34.03,26.1,874.1,4.42,3.86,7,29.33,5.3,-3.02,0,19.05,172.71
2026-06-26 04:00:00,V102,33.38271595592867,-111.95107106391372,32.62,33.6,614.8,1.56,5.23,6,29.45,9.55,-1.88,0,17.59,112.29
2026-06-26 05:00:00,V103,33.38268370160368,-112.01815603051996,34.82,34.0,809.2,3.09,4.24,12,31.75,5.41,-1.62,0,25.61,206.57
2026-06-26 06:00:00,V101,33.53613798078048,-112.11265672566444,30.84,29.1,488.0,3.1,6.6,11,26.83,-1.28,-1.46,0,22.77,36.0
2026-06-26 07:00:00,V101,33.592450395834334,-112.13787152454704,33.24,28.3,699.7,2.58,2.75,5,29.01,-0.53,-0.39,0,14.75,138.86
2026-06-26 08:00:00,V101,33.411362128167,-112.1543016643012,35.33,29.8,941.6,3.35,3.68,5,31.43,0.81,2.03,0,16.13,228.43
2026-06-26 09:00:00,V103,33.42866606365831,-111.93016343623616,42.73,40.8,369.3,2.77,3.8,5,42.0,-1.76,3.3,1,19.12,545.57
2026-06-26 10:00:00,V102,33.55343683088581,-111.98695937046058,43.37,28.8,492.4,1.6,4.93,8,38.87,2.47,3.51,1,26.1,573.0
2026-06-26 11:00:00,V103,33.380441706028655,-111.9187864685507,43.51,43.2,560.0,2.77,5.93,5,44.03,-7.77,-6.4,1,20.72,579.0
2026-06-26 12:00:00,V103,33.346914541321034,-112.01901245828552,44.42,30.1,303.5,0.9,4.11,10,40.34,2.53,-0.41,1,29.59,618.0
2026-06-26 13:00:00,V102,33.555926887021094,-112.05797973555153,41.9,43.5,260.8,3.67,3.79,12,41.66,3.43,1.12,1,30.42,510.0
2026-06-26 14:00:00,V101,33.313950175932014,-112.18208505330874,46.06,40.0,822.3,5.2,1.78,7,46.45,27.21,6.06,1,24.07,688.29
2026-06-26 15:00:00,V101,33.485909832059825,-111.9985073155362,40.68,25.9,932.6,4.49,4.17,8,35.47,0.07,-4.89,0,24.27,457.71
2026-06-26 16:00:00,V103,33.468597854240045,-112.02533737206952,38.16,40.9,503.5,2.48,3.02,11,36.65,-0.88,-1.5,0,26.46,349.71
2026-06-26 17:00:00,V101,33.403776134250506,-111.90293733192372,36.19,18.3,265.7,0.98,4.93,10,28.98,-0.21,2.11,0,24.69,265.29
2026-06-26 18:00:00,V103,33.3945568563292,-112.12825236666534,32.72,42.8,249.4,1.61,3.39,8,30.96,2.46,2.57,0,19.54,116.57
2026-06-26 19:00:00,V103,33.531557317854485,-112.04077879341396,32.34,33.9,868.5,3.5,3.64,11,29.4,-8.92,0.12,0,22.79,100.29
2026-06-26 20:00:00,V102,33.32592738322876,-112.00471279946458,30.81,16.6,547.9,1.64,1.81,9,24.76,1.36,-1.63,0,19.02,34.71
2026-06-26 21:00:00,V102,33.371035292793415,-112.0066226475773,32.71,34.3,440.0,3.49,1.28,11,29.4,5.39,-2.88,0,22.25,116.14
2026-06-26 22:00:00,V102,33.51973461955143,-112.03161193711549,34.82,44.2,557.3,1.77,6.79,10,33.79,3.33,-2.75,0,24.51,206.57
2026-06-26 23:00:00,V103,33.46449617511793,-111.96692159690184,34.02,17.1,438.7,5.17,4.19,5,26.98,7.14,-3.65,0,15.93,172.29
2026-06-27 00:00:00,V102,33.33839646256008,-112.13850563714196,34.39,31.6,566.8,2.68,4.61,13,30.6,1.77,-0.99,0,26.27,188.14
2026-06-27 01:00:00,V101,33.56464068428462,-111.98231183991768,31.23,37.4,844.7,1.85,2.63,6,29.07,-0.18,5.35,0,15.53,52.71
2026-06-27 02:00:00,V101,33.41803435396908,-112.01407962857007,30.52,39.3,644.2,4.97,5.31,9,28.37,-2.44,-1.43,0,20.27,22.29
2026-06-27 03:00:00,V103,33.54836051259665,-111.93117746646163,31.81,27.4,721.0,2.39,5.04,4,27.63,-2.34,-3.87,0,13.87,77.57
2026-06-27 04:00:00,V103,33.536313904658314,-111.94584166828992,32.08,21.1,473.5,1.11,2.8,10,26.49,-0.76,-3.0,0,21.31,89.14
2026-06-27 05:00:00,V102,33.48732763394152,-112.10545588826024,33.64,16.3,753.9,3.64,2.41,5,26.91,-3.43,-2.8,0,14.7,156.0
2026-06-27 06:00:00,V103,33.44834433938853,-112.11712880250744,29.46,32.4,700.0,3.7,2.9,9,26.38,-5.99,-2.24,0,18.66,0.0
2026-06-27 07:00:00,V103,33.593865252114526,-111.90550400284428,37.4,28.6,289.7,4.43,3.96,7,32.39,7.26,0.94,0,20.79,317.14
2026-06-27 08:00:00,V101,33.34348952171394,-112.04182044572542,37.76,43.5,629.5,1.82,4.25,11,37.02,-0.7,0.81,0,26.61,332.57
2026-06-27 09:00:00,V101,33.517546718265336,-111.92807371082569,39.84,16.8,392.6,2.94,4.06,7,31.58,-1.61,2.74,0,22.07,421.71
2026-06-27 10:00:00,V102,33.35735721043943,-112.15083569286584,40.87,35.6,803.1,2.05,5.95,6,38.58,10.1,3.95,0,21.71,465.86
2026-06-27 11:00:00,V103,33.401478931599705,-112.00715432555997,41.11,15.7,519.5,0.95,2.93,12,32.53,4.68,5.63,0,29.61,476.14
2026-06-27 12:00:00,V103,33.39260962301196,-111.95704194379184,45.23,20.1,946.0,5.32,2.37,9,37.89,7.62,6.5,1,27.8,652.71
2026-06-27 13:00:00,V101,33.58411079632162,-111.91578142512408,43.7,28.6,269.4,4.51,4.0,7,38.79,-7.73,0.62,1,23.99,587.14
2026-06-27 14:00:00,V103,33.59020685333648,-112.0987979576949,40.46,28.6,785.3,2.16,1.46,8,36.02,-4.85,1.78,0,22.94,448.29
2026-06-27 15:00:00,V101,33.354904633270415,-111.98250564902278,38.54,35.6,705.3,3.8,5.04,7,35.81,-3.32,1.32,0,21.9,366.0
2026-06-27 16:00:00,V102,33.306610548089246,-112.03835609728812,37.5,42.3,775.6,1.61,4.15,8,36.57,-3.05,0.45,0,22.51,321.43
2026-06-27 17:00:00,V101,33.51600241189893,-112.18181132218008,37.61,34.2,430.6,5.4,3.49,8,34.11,-2.73,3.43,0,22.28,326.14
2026-06-27 18:00:00,V103,33.425396980161146,-111.99300007880731,31.61,43.6,569.0,1.13,3.41,5,30.32,6.29,-4.17,0,14.51,69.0
2026-06-27 19:00:00,V102,33.32665207352627,-111.99297103252866,29.75,41.4,797.4,0.52,5.36,6,28.36,-4.68,0.86,0,16.36,0.0
2026-06-27 20:00:00,V101,33.50512623167311,-111.92081795854604,31.63,32.5,374.4,3.26,5.32,7,28.01,0.42,4.07,0,18.56,69.86
2026-06-27 21:00:00,V101,33.46353165847821,-112.05080626614932,31.59,40.0,369.5,3.71,3.63,9,29.31,2.18,-1.59,0,20.22,68.14
2026-06-27 22:00:00,V102,33.594155046600335,-112.13092472378683,27.95,34.3,613.3,3.68,4.89,4,25.28,5.76,4.95,0,12.49,0.0
2026-06-27 23:00:00,V102,33.368222848758414,-112.1866308529654,31.92,17.4,592.7,0.8,5.3,8,25.82,1.15,-4.84,0,19.96,82.29
2026-06-28 00:00:00,V101,33.42119336289797,-112.07530734399424,31.65,37.2,411.7,2.23,4.5,5,28.98,-5.4,-1.81,0,15.18,70.71
2026-06-28 01:00:00,V103,33.46276374101863,-112.10942498997676,33.04,17.8,423.6,3.25,3.69,11,26.45,0.52,-1.07,0,23.27,130.29
2026-06-28 02:00:00,V101,33.53750999653601,-111.97167350819284,34.77,32.8,408.4,1.69,4.57,8,31.11,0.76,-2.16,0,21.2,204.43
2026-06-28 03:00:00,V102,33.464651597016015,-112.09371967054769,33.69,36.1,778.6,5.3,2.44,6,30.95,4.37,0.58,0,16.54,158.14
2026-06-28 04:00:00,V101,33.48387004825859,-111.91527864110556,31.6,17.0,688.9,0.98,4.11,10,25.59,1.74,0.84,0,21.49,68.57
2026-06-28 05:00:00,V102,33.36784411547698,-111.91130693910368,30.34,21.9,824.3,3.18,3.65,10,25.52,-8.24,3.9,0,20.52,14.57
2026-06-28 06:00:00,V102,33.554075618426566,-112.01372742293468,35.86,42.5,931.6,4.3,3.42,4,34.8,-3.21,1.21,0,14.11,251.14
2026-06-28 07:00:00,V103,33.42858916409114,-111.92140191389554,35.19,33.5,555.6,1.94,1.41,13,31.8,1.92,-5.83,0,25.98,222.43
2026-06-28 08:00:00,V102,33.34228788825653,-111.97174369664566,38.02,22.4,250.0,3.93,2.46,11,31.37,-7.59,1.83,0,26.18,343.71
2026-06-28 09:00:00,V102,33.499256374351624,-112.03594210770748,40.45,35.7,236.1,5.06,3.27,12,37.41,-2.88,3.44,0,29.25,447.86
2026-06-28 10:00:00,V103,33.36482713595559,-112.14590761937318,42.69,32.9,421.7,1.55,5.34,7,39.43,-4.4,-1.96,1,24.14,543.86
2026-06-28 11:00:00,V102,33.32926875307179,-112.06242061694586,43.37,30.0,899.4,5.54,4.43,12,39.49,-8.63,1.26,1,31.64,573.0
2026-06-28 12:00:00,V103,33.55859607252128,-112.03173766099124,43.14,44.3,592.4,3.54,5.41,9,43.9,7.66,0.22,1,27.8,563.14
2026-06-28 13:00:00,V103,33.43804867934653,-111.94081152577952,42.77,35.5,403.8,2.15,5.86,18,40.35,-4.91,2.16,1,36.67,547.29
2026-06-28 14:00:00,V102,33.52478511380873,-112.0555999870393,42.34,26.3,499.4,2.87,4.49,5,36.89,-3.41,0.32,1,19.38,528.86
2026-06-28 15:00:00,V102,33.3871762679419,-111.93069759819662,39.67,39.0,648.9,2.22,4.21,5,38.03,-2.24,-6.64,0,18.16,414.43
2026-06-28 16:00:00,V101,33.5360910404753,-111.99769530629295,36.93,41.5,689.7,4.49,2.54,10,35.5,1.34,1.55,0,24.28,297.0
2026-06-28 17:00:00,V103,33.33358077810646,-112.1589002810839,35.27,18.8,315.4,4.88,6.98,10,28.21,1.52,0.86,0,24.86,225.86
2026-06-28 18:00:00,V101,33.40679201213845,-111.90150558920249,31.62,21.0,932.8,5.08,1.87,10,26.37,4.59,-3.51,0,20.68,69.43
2026-06-28 19:00:00,V102,33.59341854539206,-112.04183020177383,34.26,21.5,608.6,5.92,4.18,6,28.22,9.43,-2.38,0,17.75,182.57
2026-06-28 20:00:00,V101,33.5381969149104,-112.08244251107728,28.02,35.7,301.8,4.85,5.25,9,25.18,2.42,3.66,0,18.76,0.0
2026-06-28 21:00:00,V103,33.44917677909441,-112.00226587065914,33.64,33.1,870.2,3.81,5.27,11,30.45,-2.72,3.04,0,24.2,156.0
2026-06-28 22:00:00,V101,33.40193324146856,-112.16733200580568,33.87,33.6,256.0,2.37,2.27,4,30.23,-2.32,3.88,0,12.69,165.86
2026-06-28 23:00:00,V103,33.56164071000674,-112.009038405974,28.89,43.2,880.8,3.5,3.37,3,27.76,-6.6,-0.23,0,9.98,0.0
2026-06-29 00:00:00,V102,33.46345432772535,-112.05052919985022,31.49,38.3,947.4,0.73,2.8,6,29.63,5.02,1.79,0,15.74,63.86
2026-06-29 01:00:00,V102,33.52752750536073,-112.07799777900044,31.44,18.8,725.3,4.6,1.03,9,25.65,3.02,-1.35,0,19.08,61.71
2026-06-29 02:00:00,V103,33.52623230409485,-111.91409399364632,29.89,25.4,777.8,2.95,4.2,10,25.71,-0.79,2.62,0,20.44,0.0
2026-06-29 03:00:00,V102,33.30538370357054,-112.0432380849804,30.83,28.1,453.0,0.61,2.92,7,26.74,-5.23,1.81,0,16.97,35.57
2026-06-29 04:00:00,V102,33.337876134837785,-112.13426475615904,30.33,26.9,906.2,0.84,6.26,5,26.56,-1.46,0.2,0,15.73,14.14
2026-06-29 05:00:00,V102,33.49788880991842,-112.06231095618682,34.63,35.1,597.3,2.63,4.92,9,31.61,-1.06,3.79,0,22.55,198.43
2026-06-29 06:00:00,V102,33.34848594338576,-111.9241837786282,33.4,41.8,749.3,3.71,4.06,9,31.86,0.55,2.07,0,21.47,145.71
2026-06-29 07:00:00,V103,33.37664800339668,-112.14717135860084,37.01,24.2,893.1,3.05,3.29,11,31.61,-6.25,2.16,0,25.79,300.43
2026-06-29 08:00:00,V101,33.58399138625988,-112.13581288839352,39.08,31.6,931.4,3.91,4.17,7,35.52,12.75,-3.65,0,21.74,389.14
2026-06-29 09:00:00,V101,33.46805467751247,-112.19609112967288,38.79,38.7,824.9,3.14,3.62,8,37.07,0.29,-3.24,0,22.99,376.71
2026-06-29 10:00:00,V102,33.525218852099805,-112.19574298518128,41.61,27.5,427.3,4.14,4.1,12,36.4,7.16,1.25,1,30.31,497.57
2026-06-29 11:00:00,V101,33.46739422163479,-111.95118251191244,44.33,20.0,924.9,1.71,6.85,4,37.16,5.86,2.59,1,19.21,614.14
2026-06-29 12:00:00,V101,33.46575408443482,-111.98036321794712,42.17,29.2,671.1,1.12,2.4,4,37.92,4.71,1.38,1,15.51,521.57
2026-06-29 13:00:00,V102,33.328245573037705,-112.0934876830644,44.66,16.7,898.0,3.78,3.75,10,36.12,7.96,5.36,1,29.61,628.29
2026-06-29 14:00:00,V102,33.40309895778273,-111.99050665283173,42.03,43.3,707.1,3.17,5.06,7,42.24,2.94,-1.81,1,23.67,515.57
2026-06-29 15:00:00,V101,33.384729269605955,-112.081438222107,39.92,17.2,430.4,0.65,3.4,9,31.92,-4.46,2.53,0,25.07,425.14
2026-06-29 16:00:00,V103,33.41721850968408,-111.91413096120066,39.07,28.2,477.5,2.59,6.37,5,34.19,-4.21,0.71,0,19.24,388.71
2026-06-29 17:00:00,V102,33.5395032564673,-111.9098841955722,35.77,30.9,612.9,1.08,5.02,13,31.88,-2.53,-1.28,0,27.39,247.29
2026-06-29 18:00:00,V103,33.41157980037506,-112.0821618672572,31.46,44.6,792.5,3.42,2.92,10,30.45,2.88,-0.95,0,20.96,62.57
2026-06-29 19:00:00,V101,33.43550904576951,-111.94373342809774,33.74,20.0,438.5,2.68,4.31,9,27.48,5.22,2.5,0,21.77,160.29
2026-06-29 20:00:00,V102,33.4192144171456,-111.96807328749075,30.38,18.4,634.8,3.87,2.94,8,24.73,5.06,5.59,0,18.05,16.29
2026-06-29 21:00:00,V103,33.32802239159258,-112.10700001884848,32.92,15.3,459.2,4.93,2.81,10,25.82,7.24,-7.26,0,21.84,125.14
2026-06-29 22:00:00,V102,33.432321647475234,-112.13038805132967,32.89,19.7,811.8,2.15,3.79,9,27.15,1.8,-3.18,0,21.06,123.86
2026-06-29 23:00:00,V101,33.35868278191335,-112.06252960488216,31.54,21.2,550.0,5.79,5.9,5,25.93,-1.19,1.89,0,15.99,66.0
2026-06-30 00:00:00,V103,33.35601698873191,-111.96559534781568,32.49,33.9,257.5,3.45,5.12,13,28.94,-10.52,-5.67,0,25.03,106.71
2026-06-30 01:00:00,V101,33.328210831330274,-111.9119496645814,30.12,21.6,324.5,3.9,3.97,5,24.76,1.55,-1.49,0,14.26,5.14
2026-06-30 02:00:00,V101,33.407001292242526,-111.97092627934003,33.39,15.6,245.8,4.24,5.17,21,26.05,9.04,-3.53,0,29.93,145.29
2026-06-30 03:00:00,V102,33.527244565436824,-111.94343790449447,31.72,39.8,574.5,4.17,4.4,3,29.59,-3.94,-3.13,0,11.48,73.71
2026-06-30 04:00:00,V103,33.38293250717502,-112.01908070814883,31.22,26.0,279.8,3.31,2.25,5,26.39,-1.59,1.38,0,13.65,52.29
2026-06-30 05:00:00,V101,33.39370473056565,-111.94937765074737,33.57,25.6,285.6,2.86,3.78,7,28.32,7.46,-1.9,0,18.78,153.0
2026-06-30 06:00:00,V101,33.49280239730173,-111.96467374259898,30.94,24.1,905.8,0.8,3.89,6,26.57,-1.66,3.29,0,16.09,40.29
2026-06-30 07:00:00,V103,33.358752243776074,-112.08690433742213,32.99,44.3,854.5,0.62,5.14,6,32.19,-8.89,-0.46,0,17.71,128.14
2026-06-30 08:00:00,V101,33.56908737912706,-112.0344029093638,35.67,20.1,539.1,2.47,3.15,5,29.17,1.09,-3.61,0,15.95,243.0
2026-06-30 09:00:00,V101,33.45605715697547,-111.95857406340308,41.39,41.9,939.4,2.34,2.63,5,41.25,4.23,-3.39,0,17.88,488.14
2026-06-30 10:00:00,V103,33.43428088209606,-112.186182979743,40.47,38.3,200.1,2.63,3.93,7,38.29,-0.31,0.52,0,22.32,448.71
2026-06-30 11:00:00,V103,33.46734605757876,-111.95757621529326,46.22,17.3,660.5,1.26,3.03,7,37.65,23.34,7.99,1,24.77,695.14
2026-06-30 12:00:00,V103,33.349810294024856,-112.1466335627853,40.88,44.6,662.3,4.56,3.51,14,41.04,3.34,-0.99,0,31.66,466.29
